"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:062d1ae13ff1af3f16a2ea012b8afa31","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:064a25a9b0ad3985706bb0f0f40d8f16","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:064e132f60e81f6081d1445d930a968c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:064e4b872f61b8b674a130c718d93871","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:065e12fca789ae91ecba429b0db185a1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:066307258da379231e498ae388c7ce50","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0670b0f2ed67256cbf9486dcacb03fcc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06740a3bfec1a5775627a0396a6aea1c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0677389d0f16c5e6fbeee3704b2eb7f5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:067c92ca08b5dd58fccea8f9c321a1f3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06807fcf6a676c9c794a25db1dde45f8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:068ab6242c5421d0fb46625773bb3b1e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b0573c5dad295b9b81679d3ccf1b75","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b1163c4908682fdf9827473a617221","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b1921ec41577a8c4516c91837ea594","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:06b3e9301cee87fe6d586fcd2aa244c6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b5828d8c4a696cde12e13da81d9e15","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b5ead0981b6abe036605e36d908518","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06b9f1d17a0be765d3a0f950338c93bb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06c2632a6417326274f262026b4d3e4f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06c2b4dcb98506198c8d5aadabfd6e14","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06cb80b45eb8b12e4a7aeec3d9be5f3b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06d8309427300c183fbc05a6e85e4aa4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06d90a299fc2df401c71933dd83afc86","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06e0fe5b88debb62f50689aec697f4f0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06e2c73e74a8a3a61bc49f2ed3fbb378","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06e81a1419df6cf2ac90d1ff93e95458","FALSE","FALSE","TRUE"
